country,year,gender,age,share_first_quintile_inc,share_second_quintile_inc,share_third_quintile_inc,share_fourth_quintile_inc,share_fifth_quintile_inc,share_bottom50_inc,share_top10_pct_inc,share_top5_pct_inc,share_top1_pct_inc,share_top0_5_pct_inc,share_top0_1_pct_inc,share_top0_01_pct_inc,gini_coefficient,nobs_log_inc,mean_log_inc,std_log_inc,p1_log_inc,p2_5_log_inc,p5_log_inc,p10_log_inc,p12_5_log_inc,p25_log_inc,p37_5_log_inc,p50_log_inc,p62_5_log_inc,p75_log_inc,p87_5_log_inc,p90_log_inc,p95_log_inc,p97_5_log_inc,p99_log_inc,p99_9_log_inc,p99_99_log_inc,p9010_log_inc,p9050_log_inc,p5010_log_inc,kelley_log_inc,crows_log_inc,nobs_res_log_inc,mean_res_log_inc,std_res_log_inc,p1_res_log_inc,p2_5_res_log_inc,p5_res_log_inc,p10_res_log_inc,p12_5_res_log_inc,p25_res_log_inc,p37_5_res_log_inc,p50_res_log_inc,p62_5_res_log_inc,p75_res_log_inc,p87_5_res_log_inc,p90_res_log_inc,p95_res_log_inc,p97_5_res_log_inc,p99_res_log_inc,p99_9_res_log_inc,p99_99_res_log_inc,p9010_res_log_inc,p9050_res_log_inc,p5010_res_log_inc,kelley_res_log_inc,crows_res_log_inc,nobs_log_perm_inc,mean_log_perm_inc,std_log_perm_inc,p1_log_perm_inc,p2_5_log_perm_inc,p5_log_perm_inc,p10_log_perm_inc,p12_5_log_perm_inc,p25_log_perm_inc,p37_5_log_perm_inc,p50_log_perm_inc,p62_5_log_perm_inc,p75_log_perm_inc,p87_5_log_perm_inc,p90_log_perm_inc,p95_log_perm_inc,p97_5_log_perm_inc,p99_log_perm_inc,p99_9_log_perm_inc,p99_99_log_perm_inc,p9010_log_perm_inc,p9050_log_perm_inc,p5010_log_perm_inc,kelley_log_perm_inc,crows_log_perm_inc,share_below_mininc,nobs_earn_inc,mean_earn_inc,std_earn_inc,p1_earn_inc,p2_5_earn_inc,p5_earn_inc,p10_earn_inc,p12_5_earn_inc,p25_earn_inc,p37_5_earn_inc,p50_earn_inc,p62_5_earn_inc,p75_earn_inc,p87_5_earn_inc,p90_earn_inc,p95_earn_inc,p97_5_earn_inc,p99_earn_inc,p99_9_earn_inc,p99_99_earn_inc,p9010_earn_inc,p9050_earn_inc,p5010_earn_inc,kelley_earn_inc,crows_earn_inc,nobs_res_1yr_log_chg,mean_res_1yr_log_chg,std_res_1yr_log_chg,skew_res_1yr_log_chg,kurt_res_1yr_log_chg,p1_res_1yr_log_chg,p2_5_res_1yr_log_chg,p5_res_1yr_log_chg,p10_res_1yr_log_chg,p12_5_res_1yr_log_chg,p25_res_1yr_log_chg,p37_5_res_1yr_log_chg,p50_res_1yr_log_chg,p62_5_res_1yr_log_chg,p75_res_1yr_log_chg,p87_5_res_1yr_log_chg,p90_res_1yr_log_chg,p95_res_1yr_log_chg,p97_5_res_1yr_log_chg,p99_res_1yr_log_chg,p99_9_res_1yr_log_chg,p99_99_res_1yr_log_chg,p9010_res_1yr_log_chg,p9050_res_1yr_log_chg,p5010_res_1yr_log_chg,kelley_res_1yr_log_chg,crows_res_1yr_log_chg,nobs_res_5yr_log_chg,mean_res_5yr_log_chg,std_res_5yr_log_chg,skew_res_5yr_log_chg,kurt_res_5yr_log_chg,p1_res_5yr_log_chg,p2_5_res_5yr_log_chg,p5_res_5yr_log_chg,p10_res_5yr_log_chg,p12_5_res_5yr_log_chg,p25_res_5yr_log_chg,p37_5_res_5yr_log_chg,p50_res_5yr_log_chg,p62_5_res_5yr_log_chg,p75_res_5yr_log_chg,p87_5_res_5yr_log_chg,p90_res_5yr_log_chg,p95_res_5yr_log_chg,p97_5_res_5yr_log_chg,p99_res_5yr_log_chg,p99_9_res_5yr_log_chg,p99_99_res_5yr_log_chg,p9010_res_5yr_log_chg,p9050_res_5yr_log_chg,p5010_res_5yr_log_chg,kelley_res_5yr_log_chg,crows_res_5yr_log_chg,nobs_arcpct_1yr_chg,mean_arcpct_1yr_chg,std_arcpct_1yr_chg,skew_arcpct_1yr_chg,kurt_arcpct_1yr_chg,p1_arcpct_1yr_chg,p2_5_arcpct_1yr_chg,p5_arcpct_1yr_chg,p10_arcpct_1yr_chg,p12_5_arcpct_1yr_chg,p25_arcpct_1yr_chg,p37_5_arcpct_1yr_chg,p50_arcpct_1yr_chg,p62_5_arcpct_1yr_chg,p75_arcpct_1yr_chg,p87_5_arcpct_1yr_chg,p90_arcpct_1yr_chg,p95_arcpct_1yr_chg,p97_5_arcpct_1yr_chg,p99_arcpct_1yr_chg,p99_9_arcpct_1yr_chg,p99_99_arcpct_1yr_chg,p9010_arcpct_1yr_chg,p9050_arcpct_1yr_chg,p5010_arcpct_1yr_chg,kelley_arcpct_1yr_chg,crows_arcpct_1yr_chg,nobs_arcpct_5yr_chg,mean_arcpct_5yr_chg,std_arcpct_5yr_chg,skew_arcpct_5yr_chg,kurt_arcpct_5yr_chg,p1_arcpct_5yr_chg,p2_5_arcpct_5yr_chg,p5_arcpct_5yr_chg,p10_arcpct_5yr_chg,p12_5_arcpct_5yr_chg,p25_arcpct_5yr_chg,p37_5_arcpct_5yr_chg,p50_arcpct_5yr_chg,p62_5_arcpct_5yr_chg,p75_arcpct_5yr_chg,p87_5_arcpct_5yr_chg,p90_arcpct_5yr_chg,p95_arcpct_5yr_chg,p97_5_arcpct_5yr_chg,p99_arcpct_5yr_chg,p99_9_arcpct_5yr_chg,p99_99_arcpct_5yr_chg,p9010_arcpct_5yr_chg,p9050_arcpct_5yr_chg,p5010_arcpct_5yr_chg,kelley_arcpct_5yr_chg,crows_arcpct_5yr_chg,autocorr_lag1_res_log_inc,autocorr_lag2_res_log_inc,autocorr_lag3_res_log_inc,autocorr_lag4_res_log_inc,autocorr_lag5_res_log_inc,autocorr_lag1_res_1yr_log_chg,autocorr_lag2_res_1yr_log_chg,autocorr_lag3_res_1yr_log_chg,autocorr_lag4_res_1yr_log_chg,autocorr_lag5_res_1yr_log_chg,Pareto_tail_index_5pct,Pareto_tail_index_1pct
IRL,2015,Female,27,,,,,,,,,,,,,,1991,9.7540779,0.72950548,7.8717828,8.0781717,8.2723646,8.6689444,8.7993946,9.320962,9.6437979,9.8662739,10.09433,10.30907,10.53462,10.58668,10.70692,10.86014,11.02641,11.36858,11.51832,1.9177361,0.72040653,1.1973295,-0.24869063,2.8154504,1991,5.22E-09,0.72950548,-1.8822941,-1.6759059,-1.4817131,-1.085133,-0.95468283,-0.43311551,-0.1102796,0.1121964,0.34024861,0.55499029,0.7805438,0.83260489,0.95284033,1.106065,1.272331,1.6145051,1.76424,1.9177378,0.7204085,1.1973294,-0.24868931,2.8154585,1761,0.028926499,0.56712651,-1.41521,-1.20947,-1.000563,-0.72326458,-0.64292318,-0.32869899,-0.1260203,0.0658198,0.2387086,0.43893629,0.68642253,0.75239378,0.89992732,0.95514691,1.154585,1.455572,1.608554,1.4756584,0.68657398,0.78908437,-0.069467559,2.8198507,0,1991,21593.59,13422.99,2622.238,3223.335,3914.1941,5819.3511,6630.228,11169.72,15425.82,19269.41,24205.27,30003.439,37594.82,39603.859,44663.77,52059.488,61476.352,86559.063,100540.6,33784.508,20334.449,13450.059,0.20377359,2.5930169,1727,0.091376401,0.63802701,-0.50184751,6.1795688,-1.79514,-1.459867,-1.0276051,-0.62131411,-0.48021999,-0.068576902,-0.0026446,0.059571199,0.1471967,0.32780069,0.75433439,0.90868849,1.228436,1.406402,1.672972,2.1712379,2.3181739,1.5300026,0.84911728,0.68088531,0.10995535,7.2311578,1466,0.030993501,0.7877571,-0.3814896,4.9012032,-2.466954,-1.77551,-1.3597831,-0.80860651,-0.67926347,-0.30408141,-0.1466087,-0.0077409,0.1649238,0.44014421,0.89114058,0.99918991,1.353359,1.627925,1.98062,2.425257,2.5711429,1.8077965,1.0069308,0.80086559,0.11398697,4.5731225,2335,0.033772402,1.103461,-0.090285398,2.839566,-2,-2,-2,-2,-1.734478,-0.30112851,-0.081865698,0.0012558,0.13642339,0.52363658,1.5660239,2,2,2,2,2,2,4,1.9987442,2.0012558,-0.000627875,4.8498659,2912,0.1399398,1.473619,-0.043365002,1.685589,-2,-2,-2,-2,-2,-0.88085872,-0.37600571,-0.074324198,0.57474619,2,2,2,2,2,2,2,2,4,2.0743241,1.9256757,0.037162095,1.3884749,0.59562939,0.44401413,,,,-0.33341777,,,,,,
IRL,2016,Female,27,,,,,,,,,,,,,,2112,9.8382587,0.69300669,7.9542251,8.1342421,8.4408216,8.838274,8.9834404,9.4402781,9.7503128,9.9609032,10.1447,10.35729,10.54777,10.59878,10.7453,10.85454,11.06321,11.49231,11.94077,1.7605057,0.63787651,1.1226292,-0.27534854,2.9664793,2112,2.67E-09,0.69300669,-1.884034,-1.704017,-1.397437,-0.99998468,-0.85481882,-0.39798069,-0.087945901,0.1226439,0.30644041,0.51903099,0.70951217,0.76052278,0.9070406,1.016282,1.224955,1.654048,2.102515,1.7605075,0.63787889,1.1226286,-0.27534655,2.9664824,1910,0.023258699,0.54929698,-1.558601,-1.2234941,-0.96992719,-0.71379548,-0.628281,-0.29659209,-0.079809599,0.060986601,0.2189966,0.41342029,0.65103692,0.70058829,0.81755602,0.90870339,1.06925,1.555124,1.830662,1.4143838,0.63960171,0.77478206,-0.095575444,3.0030427,0,2112,22963.711,13722.59,2847.5811,3409.2319,4632.3608,6893.083,7970.001,12585.22,17159.6,21181.91,25455.801,31485.74,38092.449,40085.961,46411.34,51768.711,63781.18,97959.219,153395.3,33192.879,18904.051,14288.827,0.13904259,2.5586321,1830,0.077942699,0.57692307,-0.15177479,5.8238959,-1.670597,-1.226272,-0.90679401,-0.5626325,-0.4126333,-0.086713202,-0.0003819,0.048065301,0.1073824,0.2513977,0.68036622,0.78116381,1.118139,1.409475,1.645436,2.2496059,2.4770679,1.3437963,0.73309851,0.61069781,0.091085762,7.7955103,1569,0.026486199,0.73677468,0.1487733,4.5204191,-1.875754,-1.4794151,-1.187324,-0.79610229,-0.69299209,-0.34315759,-0.14992701,-0.023566101,0.1392176,0.3728182,0.82284659,0.9407379,1.38156,1.69858,2.0296509,2.827388,2.9276481,1.7368402,0.96430403,0.77253616,0.11041192,4.4386907,2482,0.0190743,1.0913039,-0.0391814,2.9297969,-2,-2,-2,-2,-1.583111,-0.30948889,-0.0896703,-0.017554799,0.086452499,0.44564021,1.592981,2,2,2,2,2,2,4,2.0175548,1.9824452,0.00877738,5.2971077,3056,0.1217996,1.458007,-0.0094493,1.712227,-2,-2,-2,-2,-2,-0.86784881,-0.36787331,-0.1165076,0.44679111,2,2,2,2,2,2,2,2,4,2.1165075,1.8834924,0.058253795,1.3947737,0.55648875,0.39608103,,,,-0.28441501,,,,,,
IRL,2017,Female,27,,,,,,,,,,,,,,2371,9.8393669,0.71492302,7.9594231,8.2074566,8.4218521,8.7416706,8.8880615,9.4135628,9.7537537,9.979764,10.18839,10.37869,10.55939,10.5982,10.72428,10.90148,11.10412,11.74703,11.94752,1.8565292,0.61843586,1.2380934,-0.33377203,2.7913666,2371,4.62E-09,0.71492302,-1.879943,-1.63191,-1.417514,-1.0976959,-0.95130408,-0.42580381,-0.085612901,0.1403974,0.3490251,0.53932422,0.72002542,0.75883812,0.88491571,1.062109,1.264757,1.907663,2.108156,1.856534,0.61844075,1.2380934,-0.33376855,2.7913592,2126,0.0252697,0.55218291,-1.415257,-1.212388,-0.99501181,-0.72374302,-0.61880642,-0.31540251,-0.1005502,0.0771522,0.2466044,0.4236379,0.62446642,0.67457718,0.79437971,0.90708882,1.120091,1.743322,2.108264,1.3983202,0.59742498,0.80089521,-0.14551046,2.8678768,0,2371,23310.859,14568.21,2862.4221,3668.2,4545.313,6258.3452,7244.9712,12253.46,17218.74,21585.211,26592.689,32166.83,38537.699,40062.852,45446.09,54256.398,66444.547,126377.6,154434.09,33804.508,18477.641,15326.865,0.09320578,2.5404136,2002,0.072698496,0.64351749,-0.42947659,6.4195099,-1.8862979,-1.383126,-1.0499949,-0.61862421,-0.4988074,-0.0955128,-0.0138335,0.036143798,0.1226698,0.290319,0.72514492,0.91009289,1.222822,1.447474,1.771101,2.1467259,2.5083921,1.528717,0.87394911,0.65476799,0.14337586,7.3363576,1743,0.048114799,0.73377019,-0.1216502,4.9378862,-2.2488079,-1.5184031,-1.124213,-0.71251881,-0.60776049,-0.30225101,-0.1534692,-0.036288399,0.1621913,0.44183049,0.86564147,0.99710262,1.315725,1.610729,1.921563,2.5798869,2.8401289,1.7096214,1.033391,0.67623043,0.20891207,4.2053618,2788,-0.0066249,1.143419,-0.081800297,2.6777921,-2,-2,-2,-2,-2,-0.43310961,-0.080299899,-0.0057701,0.1202398,0.49375719,1.614965,2,2,2,2,2,2,4,2.0057702,1.9942299,0.002885073,4.3156147,3636,0.2191184,1.486241,-0.1022501,1.6563931,-2,-2,-2,-2,-2,-0.7455892,-0.37769431,-0.0017558,0.8197301,2,2,2,2,2,2,2,2,4,2.0017557,1.9982442,0.000877887,1.4568822,0.56127858,0.41643021,,,,-0.32769758,,,,,,
IRL,2018,Female,27,,,,,,,,,,,,,,2355,9.8794832,0.70972788,7.9473252,8.1461296,8.4325066,8.8305426,8.9848194,9.4940901,9.8039436,10.00843,10.21082,10.40405,10.59135,10.61974,10.75526,10.98976,11.21978,11.51432,11.60535,1.789197,0.61131001,1.177887,-0.3166655,3.1250072,2355,-1.41E-08,0.70972788,-1.932158,-1.733354,-1.446977,-1.048941,-0.89466381,-0.38539311,-0.075539596,0.1289501,0.3313418,0.5245676,0.71186262,0.74025732,0.8757782,1.110274,1.340292,1.634841,1.725866,1.7891984,0.6113072,1.1778911,-0.31666914,3.1250007,2117,0.0229847,0.54955977,-1.470637,-1.209978,-0.97896677,-0.72504717,-0.62576592,-0.30979931,-0.086882703,0.074342601,0.2329358,0.4101361,0.62969393,0.68010992,0.79173648,0.95078743,1.134436,1.401884,1.7169091,1.4051571,0.60576731,0.79938978,-0.13779418,3.0013323,0,2355,24119.65,14573.99,2828,3450,4594,6840,7981,13281,18105,22213,27196,32993,39789,40935,46876,59264,74591,100140,109683,34095,18722,15373,0.098225549,2.8314731,1932,0.087912798,0.62777382,-0.41559511,6.4834838,-1.821475,-1.332648,-0.97615433,-0.63378239,-0.42479029,-0.079450101,-0.0040416,0.0448418,0.132824,0.32131201,0.71810061,0.85008627,1.155497,1.425568,1.7712981,2.4342101,2.730793,1.4838686,0.80524445,0.67862421,0.085331164,6.8824272,,,,,,,,,,,,,,,,,,,,,,,,,,,,2823,-0.0039335,1.190757,-0.088374302,2.514581,-2,-2,-2,-2,-2,-0.4309485,-0.081078999,-0.0046247,0.1392449,0.55555707,2,2,2,2,2,2,2,4,2.0046246,1.9953753,0.002312332,4.0547161,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.56026012,0.37636828,,,,-0.38925868,,,,,,
IRL,2019,Female,27,,,,,,,,,,,,,,2056,9.9626989,0.64700758,8.1733503,8.4317436,8.711091,9.031106,9.1525726,9.5987577,9.880621,10.0746,10.25893,10.44348,10.61705,10.66398,10.78834,10.90639,11.11191,11.78701,12.13455,1.6328735,0.58937931,1.0434942,-0.27810782,2.9295404,2056,0.000000011,0.64700758,-1.789348,-1.530955,-1.251608,-0.9315927,-0.81012613,-0.36394101,-0.082077302,0.111902,0.29622811,0.48078081,0.654351,0.70127892,0.82564378,0.94369048,1.14921,1.8243099,2.171849,1.6328716,0.58937693,1.0434947,-0.27810991,2.929539,1977,0.018369401,0.53326368,-1.415889,-1.154099,-0.96060109,-0.69105172,-0.60921788,-0.31456301,-0.1035597,0.069958404,0.2278221,0.39539501,0.6341579,0.67474627,0.77049798,0.86640722,1.019153,1.770355,2.0453899,1.365798,0.60478789,0.76101011,-0.11438165,2.8459516,0,2056,25455.609,14975.25,3545.2,4590.4971,6069.8618,8359.1016,9438.6914,14746.47,19547.859,23732.51,28536.141,34319.871,40824.988,42786.48,48452.68,54523.621,66963.883,131532.3,186194.5,34427.379,19053.971,15373.408,0.10690801,2.5510705,1623,-0.0042545,0.54810661,-0.29365969,7.02528,-1.568646,-1.24578,-0.92716312,-0.6177454,-0.49634081,-0.1568336,-0.0509643,-0.000739,0.0557166,0.1659193,0.466631,0.58667278,1.003317,1.219666,1.49958,2.2823801,2.481075,1.2044182,0.58741176,0.61700642,-0.024571748,7.6388035,,,,,,,,,,,,,,,,,,,,,,,,,,,,2251,-0.1998238,1.1089931,-0.191026,2.681932,-2,-2,-2,-2,-2,-0.69810909,-0.089588702,0.051198401,0.1177461,0.2562609,0.85833389,1.086301,2,2,2,2,2,3.0863008,1.0351026,2.0511985,-0.32922775,4.1912465,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.59587586,0.3905974,,,,-0.41273955,,,,,,
IRL,2020,Female,27,,,,,,,,,,,,,,2110,9.9935274,0.69843489,8.1301489,8.3168964,8.5909567,8.9460316,9.114378,9.5884113,9.9061155,10.12661,10.31843,10.52407,10.68316,10.73367,10.89773,11.11228,11.26693,11.63114,11.72762,1.7876387,0.60706043,1.1805782,-0.32082424,2.9876111,2110,3.4E-09,0.69843489,-1.863379,-1.676631,-1.402571,-1.047496,-0.87914991,-0.4051165,-0.087412298,0.1330853,0.3249059,0.530541,0.68962717,0.74013859,0.90420198,1.118752,1.273405,1.637612,1.734089,1.7876346,0.60705328,1.1805812,-0.32083061,2.9876134,2052,0.042790499,0.53378928,-1.344262,-1.14118,-0.9647553,-0.68701857,-0.58184081,-0.29680231,-0.071148202,0.081431098,0.2499072,0.43360639,0.64229369,0.67998189,0.78439587,0.90168262,1.142001,1.503184,1.696154,1.3670005,0.5985508,0.76844966,-0.12428589,2.7968762,0,2110,26939.1,16314.08,3395.3059,4092.439,5382.7578,7677.3711,9084.9805,14594.67,20052.631,24999.551,30285.789,37200.191,43614.922,45874.66,54053.539,66988.727,78192.781,112548.5,123947.9,38197.289,20875.109,17322.18,0.093015231,2.7823417,1809,0.0946953,0.55112523,-0.16948511,6.5232649,-1.507969,-1.150973,-0.84342772,-0.46951589,-0.3682318,-0.067276098,0.0133037,0.0612248,0.14647,0.2678642,0.61966789,0.76691997,1.110386,1.358253,1.546851,2.4614351,2.7885079,1.2364359,0.70569515,0.53074068,0.14149903,7.4870911,,,,,,,,,,,,,,,,,,,,,,,,,,,,2419,0.0021107,1.0765589,-0.14413939,3.033998,-2,-2,-2,-2,-2,-0.28148851,-0.0442647,0.0186747,0.1382758,0.37213299,1.24016,2,2,2,2,2,2,4,1.9813253,2.0186746,-0.009337336,6.1197495,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.58238304,0.40936127,,,,-0.43614286,,,,,,
IRL,2021,Female,27,,,,,,,,,,,,,,2283,10.0495,0.68613029,8.187706,8.4445705,8.7000704,9.0528641,9.1710968,9.6438026,9.9755135,10.18145,10.36298,10.56214,10.72776,10.77493,10.94947,11.11732,11.33664,11.8653,11.9469,1.7220659,0.59348011,1.1285858,-0.31073475,2.9104209,2283,7.45E-09,0.68613029,-1.861794,-1.604929,-1.349429,-0.99663579,-0.87840313,-0.40569729,-0.073986404,0.13195381,0.3134838,0.51264352,0.67825949,0.72543108,0.89997351,1.0678231,1.287141,1.815804,1.897398,1.7220669,0.59347725,1.1285896,-0.31073844,2.9104142,2202,0.0221349,0.5527972,-1.433082,-1.207569,-0.98084199,-0.72584277,-0.63209659,-0.33875689,-0.096049704,0.092156097,0.2466484,0.40772781,0.62106568,0.65584242,0.80307448,0.92932087,1.140743,1.496623,1.660187,1.3816853,0.56368631,0.81799889,-0.18405969,2.8626037,0,2283,28300.93,16989,3596.4609,4649.7598,6003.332,8542.9688,9615.168,15425.89,21493.66,26408.82,31665.52,38643.871,45604.398,47807.172,56924.078,67327.438,83837.953,142244.7,154337.59,39264.203,21398.352,17865.852,0.089967445,2.6995318,1893,0.031596299,0.55848092,-0.61334592,7.3778629,-1.614689,-1.29423,-0.94905871,-0.5642482,-0.41755971,-0.1253911,-0.0506097,-0.0013181,0.080833301,0.2354449,0.60167879,0.71225631,0.99206913,1.215493,1.4380389,2.1936409,2.514993,1.2765045,0.71357441,0.56293011,0.11801314,6.9553008,,,,,,,,,,,,,,,,,,,,,,,,,,,,2483,-0.0939155,1.052039,-0.32846871,2.9896619,-2,-2,-2,-2,-2,-0.38425201,-0.0225338,0.054190099,0.1461734,0.3656444,0.87077153,1.082016,2,2,2,2,2,3.082016,1.0278258,2.0541902,-0.3330172,5.3340702,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.6080566,0.4216845,,,,-0.3271018,,,,,,
IRL,2022,Female,27,,,,,,,,,,,,,,2718,10.03795,0.66792327,8.0928345,8.4542484,8.7576218,9.100585,9.2209234,9.6775637,9.9570417,10.14224,10.31889,10.51803,10.68805,10.74548,10.97317,11.14999,11.30297,11.69982,12.02778,1.6448946,0.60324001,1.0416546,-0.26653048,3.2074349,2718,2.13E-10,0.66792327,-1.945117,-1.583703,-1.280329,-0.93736613,-0.81702763,-0.36038741,-0.080909297,0.10429,0.28093761,0.48007429,0.65010208,0.70752758,0.93522298,1.112035,1.265016,1.661867,1.98983,1.6448936,0.60323757,1.0416561,-0.26653308,3.207449,2590,0.0060437,0.54739839,-1.388569,-1.176544,-0.96439111,-0.72230083,-0.63281852,-0.32868409,-0.1370957,0.033731699,0.2112567,0.38137409,0.60608929,0.65142602,0.85340089,0.99721211,1.208547,1.664652,1.7689919,1.3737268,0.61769432,0.75603253,-0.10070285,3.0613773,0,2718,27744.869,16622.131,3270.9419,4694.978,6358.9692,8960.5361,10106.39,15955.57,21100.279,25393.311,30299.57,36976.051,43829.09,46419.648,58289.301,69562.859,81061.797,120549.8,167339.59,37459.113,21026.338,16432.773,0.12262876,3.085937,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.54473996,0.42317632,,,,-0.37849832,,,,,,
IRL,2011,Male,27,,,,,,,,,,,,,,1544,9.9376793,0.68027782,7.9270921,8.1407728,8.4604692,8.9574785,9.1091433,9.6657724,9.8871689,10.05627,10.22125,10.38632,10.61224,10.66761,10.8198,10.93201,11.08192,11.42171,11.55496,1.7101316,0.61134052,1.0987911,-0.28503689,3.8737712,1544,-9.69E-12,0.68027782,-2.010587,-1.796906,-1.47721,-0.98019958,-0.82853591,-0.2719067,-0.050510202,0.1185953,0.28356811,0.44863719,0.67455739,0.72992629,0.88212222,0.99433059,1.144237,1.48403,1.617282,1.7101259,0.61133099,1.0987949,-0.28504565,3.8737912,,,,,,,,,,,,,,,,,,,,,,,,,,0,1544,24955.83,13696.31,2771.355,3431.5701,4724.2749,7765.7549,9037.5527,15768.64,19676.301,23301.551,27480.93,32413.051,40628.988,42941.98,50001.172,55938.602,64985.25,91282.031,104293.2,35176.227,19640.43,15535.796,0.11668772,3.1546345,1398,0.1216975,0.5450182,-0.57454389,9.1858177,-1.776535,-1.214854,-0.75659412,-0.27042899,-0.17916811,0.0067926,0.0468059,0.081158303,0.1316458,0.2403408,0.52308333,0.69196469,1.17873,1.447444,1.67063,2.173517,2.2859459,0.96239364,0.61080641,0.3515873,0.26934832,11.399351,1377,0.1533515,0.71112919,0.040455502,6.117826,-1.95834,-1.332245,-0.96034729,-0.45476449,-0.36969671,-0.16062941,-0.060894102,0.053440899,0.21765991,0.45177731,0.9187001,1.020736,1.4188991,1.7742341,2.1785171,2.7496369,3.285435,1.4755005,0.96729505,0.50820541,0.31114164,5.0725751,1884,0.12712631,1.063562,0.1022167,3.080266,-2,-2,-2,-1.317704,-0.84337258,-0.1720614,-0.108939,-0.058554299,0.054702401,0.43803421,2,2,2,2,2,2,2,3.317704,2.0585544,1.2591497,0.2409512,6.5563493,2729,0.5318675,1.384998,-0.19057509,1.5782681,-2,-2,-2,-1.1062469,-0.8924998,-0.61483037,-0.37043551,0.28013811,2,2,2,2,2,2,2,2,2,3.1062469,1.7198619,1.3863851,0.10735682,1.5297359,,,,,,,,,,,,
IRL,2012,Male,27,,,,,,,,,,,,,,2252,9.8743258,0.70526189,7.962749,8.1523685,8.4575872,8.8522472,8.9617834,9.5182381,9.8100243,9.9894762,10.15775,10.34697,10.59402,10.66039,10.88824,10.99565,11.1758,11.60547,11.97588,1.8081427,0.6709137,1.137229,-0.25789738,3.4308839,2252,6.34E-09,0.70526189,-1.911577,-1.721956,-1.416739,-1.022079,-0.91254252,-0.3560878,-0.064301603,0.1151503,0.28342241,0.4726423,0.71969122,0.78606778,1.0139101,1.121326,1.301474,1.731149,2.1015561,1.8081467,0.67091751,1.1372293,-0.2578949,3.4308901,,,,,,,,,,,,,,,,,,,,,,,,,,0,2252,24064.221,15350.8,2871.957,3471.5959,4710.6782,6990.083,7799.251,13605.62,18215.43,21795.881,25790.17,31162.41,39895.422,42633.422,53542.75,59614.371,71381.953,109696.7,158876.41,35643.34,20837.541,14805.798,0.16922498,3.1977813,1713,0.089452401,0.56248277,-0.50124693,7.7066569,-1.738054,-1.358568,-0.86400902,-0.36899769,-0.25287259,-0.0448457,0.0012597,0.041001201,0.1036271,0.2169341,0.63656843,0.78092659,1.127025,1.353151,1.483719,2.173702,2.7805531,1.1499243,0.73992538,0.40999889,0.28691149,10.358778,1405,0.13540161,0.72016478,0.062745698,5.2140789,-1.7658859,-1.375726,-1.033479,-0.55905569,-0.4214519,-0.2171711,-0.089666702,0.0474221,0.2257057,0.4781805,0.92825758,1.044764,1.434556,1.812308,2.08916,2.831219,2.846169,1.6038197,0.99734193,0.6064778,0.24370827,4.5847797,2704,-0.081702299,1.258139,-0.114743,2.2895081,-2,-2,-2,-2,-2,-0.81712449,-0.0187735,0.051184598,0.1439833,0.4664394,2,2,2,2,2,2,2,4,1.9488153,2.0511847,-0.025592327,3.1163232,3614,0.1928692,1.593611,-0.1502018,1.513212,-2,-2,-2,-2,-2,-1.632566,-0.36381629,0.0318336,1.206139,2,2,2,2,2,2,2,2,4,1.9681664,2.0318336,-0.015916824,1.10115,0.60222912,,,,,,,,,,,
