country,year,gender,age,pct_year_t_log_earnings,Npermearnaltranktp1,avg_pct_year_t_1_log_inc,Npermearnaltranktp5,avg_pct_year_t_5_log_inc
IRL,2015,Female,35-44,20,683,20.1766,615,24.65929
IRL,2015,Female,35-44,22.5,682,21.965019,612,27.46023
IRL,2015,Female,35-44,25,682,25.543579,612,28.73506
IRL,2015,Female,35-44,27.5,681,26.484159,615,28.63224
IRL,2015,Female,35-44,30,682,29.39912,612,31.73173
IRL,2015,Female,35-44,32.5,681,31.328369,612,33.157589
IRL,2015,Female,35-44,35,683,34.047852,615,35.745098
IRL,2015,Female,35-44,37.5,681,35.310501,614,35.871922
IRL,2015,Female,35-44,40,681,38.955898,613,38.81974
IRL,2015,Female,35-44,42.5,684,40.74749,612,40.65287
IRL,2015,Female,35-44,45,682,43.449108,612,44.43716
IRL,2015,Female,35-44,47.5,680,45.52911,615,45.42712
IRL,2015,Female,35-44,50,683,48.668221,613,48.54594
IRL,2015,Female,35-44,52.5,683,50.525669,612,49.81472
IRL,2015,Female,35-44,55,680,53.903309,615,49.595329
IRL,2015,Female,35-44,57.5,682,55.196949,612,52.36887
IRL,2015,Female,35-44,60,684,57.626129,612,54.711712
IRL,2015,Female,35-44,62.5,679,60.06002,613,56.472939
IRL,2015,Female,35-44,65,683,62.687679,614,58.42667
IRL,2015,Female,35-44,67.5,683,65.766022,615,61.72485
IRL,2015,Female,35-44,70,681,67.558571,612,63.933208
IRL,2015,Female,35-44,72.5,682,70.746773,612,66.638351
IRL,2015,Female,35-44,75,681,72.126427,615,68.329559
IRL,2015,Female,35-44,77.5,682,75.451233,612,70.263329
IRL,2015,Female,35-44,80,682,77.281631,613,72.542427
IRL,2015,Female,35-44,82.5,683,79.970886,614,74.143784
IRL,2015,Female,35-44,85,681,82.996681,613,78.066658
IRL,2015,Female,35-44,87.5,680,85.309418,613,78.707817
IRL,2015,Female,35-44,90,684,87.4897,612,80.979187
IRL,2015,Female,35-44,92.5,680,89.69133,614,84.261436
IRL,2015,Female,35-44,95,684,92.411186,613,85.743187
IRL,2015,Female,35-44,97.5,672,94.868027,602,87.86689
IRL,2015,Female,35-44,99,409,97.470749,368,92.221657
IRL,2015,Female,35-44,99.9,245,98.995216,221,95.431931
IRL,2015,Female,35-44,100,33,99.939323,30,99.211678
IRL,2015,Female,45-55,2.5,490,5.0795898,275,18.855089
IRL,2015,Female,45-55,5,495,6.7156668,278,21.556601
IRL,2015,Female,45-55,7.5,497,9.1324463,278,21.40353
IRL,2015,Female,45-55,10,496,11.31102,279,18.68259
IRL,2015,Female,45-55,12.5,495,13.21265,278,20.1812
IRL,2015,Female,45-55,15,498,14.92828,277,22.111151
IRL,2015,Female,45-55,17.5,496,17.827259,278,22.48946
IRL,2015,Female,45-55,20,495,19.61463,279,25.56316
IRL,2015,Female,45-55,22.5,496,21.748489,277,23.74041
IRL,2015,Female,45-55,25,493,23.65584,280,27.936489
IRL,2015,Female,45-55,27.5,498,26.474791,277,29.36606
IRL,2015,Female,45-55,30,496,29.31489,278,30.11582
IRL,2015,Female,45-55,32.5,495,31.33563,279,31.20429
IRL,2015,Female,45-55,35,497,33.470821,276,32.878479
IRL,2015,Female,45-55,37.5,496,36.247791,280,35.39072
IRL,2015,Female,45-55,40,496,37.887619,278,38.81773
IRL,2015,Female,45-55,42.5,495,40.885571,278,39.580879
IRL,2015,Female,45-55,45,497,42.47858,277,41.71064
IRL,2015,Female,45-55,47.5,495,46.098888,279,41.432831
IRL,2015,Female,45-55,50,493,47.896549,279,45.585251
IRL,2015,Female,45-55,52.5,498,50.886219,277,49.06263
IRL,2015,Female,45-55,55,496,53.105549,279,51.955139
IRL,2015,Female,45-55,57.5,496,55.615181,277,53.738708
IRL,2015,Female,45-55,60,496,58.074791,279,54.319931
IRL,2015,Female,45-55,62.5,495,60.369781,277,56.770329
IRL,2015,Female,45-55,65,495,63.369839,280,59.717548
IRL,2015,Female,45-55,67.5,498,65.292191,276,61.688301
IRL,2015,Female,45-55,70,495,68.411423,279,64.751541
IRL,2015,Female,45-55,72.5,496,70.266663,278,66.431999
IRL,2015,Female,45-55,75,497,72.763924,277,69.132133
IRL,2015,Female,45-55,77.5,494,75.572289,280,70.327148
IRL,2015,Female,45-55,80,497,77.330757,278,73.053253
IRL,2015,Female,45-55,82.5,494,80.428726,278,76.260277
IRL,2015,Female,45-55,85,496,82.767593,278,79.179443
IRL,2015,Female,45-55,87.5,498,85.591339,277,80.759727
IRL,2015,Female,45-55,90,495,88.393356,278,83.740356
IRL,2015,Female,45-55,92.5,496,90.281647,279,88.029793
IRL,2015,Female,45-55,95,496,93.066872,278,88.497513
IRL,2015,Female,45-55,97.5,486,95.724098,272,90.976463
IRL,2015,Female,45-55,99,297,97.813004,167,92.9935
IRL,2015,Female,45-55,99.9,179,99.042107,101,96.183571
IRL,2015,Female,45-55,100,24,,13,
IRL,2015,Male,25-34,2.5,538,6.7120581,447,23.43841
IRL,2015,Male,25-34,5,540,8.8937912,452,28.376801
IRL,2015,Male,25-34,7.5,540,11.45408,452,27.83639
IRL,2015,Male,25-34,10,541,14.05274,452,30.64579
IRL,2015,Male,25-34,12.5,541,15.23663,452,31.984591
IRL,2015,Male,25-34,15,542,17.01268,451,29.87569
IRL,2015,Male,25-34,17.5,540,20.181259,451,32.906029
IRL,2015,Male,25-34,20,539,22.01474,452,37.195301
IRL,2015,Male,25-34,22.5,543,24.829451,452,35.54459
IRL,2015,Male,25-34,25,540,26.851179,453,37.977348
IRL,2015,Male,25-34,27.5,540,29.75349,452,37.689548
IRL,2015,Male,25-34,30,541,31.484171,451,36.898491
IRL,2015,Male,25-34,32.5,540,33.804909,452,38.39732
IRL,2015,Male,25-34,35,542,34.883381,450,39.303242
IRL,2015,Male,25-34,37.5,540,37.282871,452,40.541061
IRL,2015,Male,25-34,40,540,38.41378,453,38.293831
IRL,2015,Male,25-34,42.5,540,41.045551,453,39.308842
IRL,2015,Male,25-34,45,544,44.444698,450,40.340981
IRL,2015,Male,25-34,47.5,539,44.330929,452,42.867981
IRL,2015,Male,25-34,50,541,49.034988,453,46.868221
IRL,2015,Male,25-34,52.5,540,48.9674,451,45.488541
IRL,2015,Male,25-34,55,539,51.94915,452,47.2155
IRL,2015,Male,25-34,57.5,544,54.449879,450,47.09539
IRL,2015,Male,25-34,60,540,56.655418,453,48.576111
IRL,2015,Male,25-34,62.5,540,58.464729,452,49.624519
IRL,2015,Male,25-34,65,540,60.318729,453,51.572979
IRL,2015,Male,25-34,67.5,542,62.893391,450,53.737659
IRL,2015,Male,25-34,70,540,65.413094,452,56.602409
IRL,2015,Male,25-34,72.5,541,68.861656,451,58.073151
IRL,2015,Male,25-34,75,540,71.113388,452,61.121559
IRL,2015,Male,25-34,77.5,540,72.89032,453,63.264721
IRL,2015,Male,25-34,80,543,75.847054,451,69.589737
IRL,2015,Male,25-34,82.5,539,78.319611,453,69.895363
IRL,2015,Male,25-34,85,540,80.938461,451,72.672607
IRL,2015,Male,25-34,87.5,542,83.556137,452,73.7453
IRL,2015,Male,25-34,90,541,86.313538,451,77.303177
IRL,2015,Male,25-34,92.5,541,88.543556,452,80.509048
IRL,2015,Male,25-34,95,540,91.004936,452,82.083511
IRL,2015,Male,25-34,97.5,532,94.691254,444,85.882813
IRL,2015,Male,25-34,99,326,97.116127,271,88.994232
IRL,2015,Male,25-34,99.9,194,98.682251,162,92.638786
IRL,2015,Male,25-34,100,26,,22,
IRL,2015,Male,25-55,2.5,1730,5.2917061,1350,19.64138
IRL,2015,Male,25-55,5,1743,7.3885741,1360,22.171181
IRL,2015,Male,25-55,7.5,1738,9.5513334,1361,23.113251
IRL,2015,Male,25-55,10,1743,12.21206,1360,25.46822
IRL,2015,Male,25-55,12.5,1740,13.97303,1359,27.03484
IRL,2015,Male,25-55,15,1744,15.91037,1361,26.526421
IRL,2015,Male,25-55,17.5,1744,18.816669,1363,28.32077
IRL,2015,Male,25-55,20,1739,21.061029,1359,29.72714
IRL,2015,Male,25-55,22.5,1745,23.464121,1360,30.92592
IRL,2015,Male,25-55,25,1739,25.45989,1362,31.079519
IRL,2015,Male,25-55,27.5,1741,28.1278,1360,32.077301
IRL,2015,Male,25-55,30,1743,30.091579,1360,32.901058
IRL,2015,Male,25-55,32.5,1743,32.418339,1360,34.186451
IRL,2015,Male,25-55,35,1741,34.189499,1363,35.253731
IRL,2015,Male,25-55,37.5,1742,36.110111,1358,37.075821
IRL,2015,Male,25-55,40,1740,38.557098,1361,37.036152
IRL,2015,Male,25-55,42.5,1743,40.946831,1363,38.488731
IRL,2015,Male,25-55,45,1743,43.447472,1359,39.649441
IRL,2015,Male,25-55,47.5,1741,44.95216,1359,41.784119
IRL,2015,Male,25-55,50,1741,48.331699,1364,45.057079
IRL,2015,Male,25-55,52.5,1743,49.917011,1361,46.054668
IRL,2015,Male,25-55,55,1741,52.25906,1359,48.459991
IRL,2015,Male,25-55,57.5,1743,55.175011,1359,50.051281
IRL,2015,Male,25-55,60,1743,57.434559,1364,51.53199
IRL,2015,Male,25-55,62.5,1741,59.652679,1359,53.874729
IRL,2015,Male,25-55,65,1741,61.595879,1359,56.266029
IRL,2015,Male,25-55,67.5,1741,64.513519,1363,58.69944
IRL,2015,Male,25-55,70,1744,67.158096,1360,61.325199
IRL,2015,Male,25-55,72.5,1742,69.714928,1360,63.855579
IRL,2015,Male,25-55,75,1739,72.319107,1361,66.404869
IRL,2015,Male,25-55,77.5,1741,74.618103,1361,68.959976
IRL,2015,Male,25-55,80,1745,77.314903,1360,72.833076
IRL,2015,Male,25-55,82.5,1739,79.611847,1359,74.320374
IRL,2015,Male,25-55,85,1744,82.296219,1363,77.144653
IRL,2015,Male,25-55,87.5,1743,84.82132,1361,78.978447
IRL,2015,Male,25-55,90,1741,87.149384,1359,81.512016
IRL,2015,Male,25-55,92.5,1743,89.673149,1360,83.87178
IRL,2015,Male,25-55,95,1738,92.000504,1361,85.996483
IRL,2015,Male,25-55,97.5,1715,95.104477,1336,89.768517
IRL,2015,Male,25-55,99,1045,97.488274,817,92.517799
IRL,2015,Male,25-55,99.9,631,99.004387,490,94.928574
IRL,2015,Male,25-55,100,82,99.861092,67,95.205208
IRL,2015,Male,35-44,2.5,702,4.7533879,618,18.390751
IRL,2015,Male,35-44,5,709,6.9937921,623,20.4942
IRL,2015,Male,35-44,7.5,706,9.0498867,622,22.20352
IRL,2015,Male,35-44,10,708,11.9212,623,23.42415
IRL,2015,Male,35-44,12.5,706,13.79483,622,25.1714
IRL,2015,Male,35-44,15,708,15.74589,623,26.83132
IRL,2015,Male,35-44,17.5,709,18.629271,627,26.061211
IRL,2015,Male,35-44,20,706,21.065359,621,26.52537
IRL,2015,Male,35-44,22.5,708,22.892349,621,29.232349
IRL,2015,Male,35-44,25,707,24.687269,623,28.5653
IRL,2015,Male,35-44,27.5,707,27.521339,622,30.351851
IRL,2015,Male,35-44,30,707,29.994631,623,31.611731
IRL,2015,Male,35-44,32.5,709,32.194,623,32.741169
IRL,2015,Male,35-44,35,706,34.112129,627,34.300381
IRL,2015,Male,35-44,37.5,709,35.651459,620,35.230881
IRL,2015,Male,35-44,40,706,38.801472,622,36.710159
IRL,2015,Male,35-44,42.5,708,40.81498,624,37.638882
IRL,2015,Male,35-44,45,706,43.267712,623,38.891319
IRL,2015,Male,35-44,47.5,708,44.736279,621,40.167332
IRL,2015,Male,35-44,50,709,47.704472,624,44.120392
IRL,2015,Male,35-44,52.5,707,49.771561,624,46.1506
IRL,2015,Male,35-44,55,708,52.151482,621,48.632038
IRL,2015,Male,35-44,57.5,706,55.733799,623,50.611309
IRL,2015,Male,35-44,60,708,57.745899,625,52.52277
IRL,2015,Male,35-44,62.5,707,59.89986,621,55.38232
IRL,2015,Male,35-44,65,708,61.774059,620,58.05302
IRL,2015,Male,35-44,67.5,706,64.815437,627,60.862301
IRL,2015,Male,35-44,70,709,67.969116,623,62.768349
IRL,2015,Male,35-44,72.5,707,69.780342,623,66.903931
IRL,2015,Male,35-44,75,707,72.646477,622,68.231972
IRL,2015,Male,35-44,77.5,707,75.223808,623,70.533913
IRL,2015,Male,35-44,80,707,77.813492,622,74.094887
IRL,2015,Male,35-44,82.5,707,79.885483,620,75.291496
IRL,2015,Male,35-44,85,709,82.587318,627,78.913803
IRL,2015,Male,35-44,87.5,707,85.289131,622,81.546951
IRL,2015,Male,35-44,90,707,87.287918,623,83.059753
IRL,2015,Male,35-44,92.5,708,90.16481,623,85.480339
IRL,2015,Male,35-44,95,706,92.411484,622,87.735817
IRL,2015,Male,35-44,97.5,699,95.250397,613,91.011917
IRL,2015,Male,35-44,99,423,97.453407,373,93.364754
IRL,2015,Male,35-44,99.9,256,99.088013,225,95.955719
IRL,2015,Male,35-44,100,33,99.904617,30,95.536186
IRL,2015,Male,45-55,2.5,490,4.5034399,285,16.39793
IRL,2015,Male,45-55,5,494,6.309793,285,15.9951
IRL,2015,Male,45-55,7.5,492,8.1825132,287,17.64633
IRL,2015,Male,45-55,10,494,10.61313,285,21.72504
IRL,2015,Male,45-55,12.5,493,12.84158,285,23.25156
IRL,2015,Male,45-55,15,494,14.93668,287,20.60141
IRL,2015,Male,45-55,17.5,495,17.59643,285,26.035839
IRL,2015,Male,45-55,20,494,20.014271,286,24.8764
IRL,2015,Male,45-55,22.5,494,22.782829,287,27.31638
IRL,2015,Male,45-55,25,492,25.043119,286,25.63073
IRL,2015,Male,45-55,27.5,494,27.21867,286,26.960159
IRL,2015,Male,45-55,30,495,28.708059,286,29.40601
IRL,2015,Male,45-55,32.5,494,31.22464,285,30.66749
IRL,2015,Male,45-55,35,493,33.53746,286,30.972151
IRL,2015,Male,45-55,37.5,493,35.485142,286,35.598831
IRL,2015,Male,45-55,40,494,38.364521,286,35.753059
IRL,2015,Male,45-55,42.5,495,41.02774,286,39.043961
IRL,2015,Male,45-55,45,493,42.604511,286,40.212799
IRL,2015,Male,45-55,47.5,494,45.939381,286,43.581741
IRL,2015,Male,45-55,50,491,48.462528,287,44.234959
IRL,2015,Male,45-55,52.5,496,51.158169,286,46.738098
IRL,2015,Male,45-55,55,494,52.751369,286,50.05323
IRL,2015,Male,45-55,57.5,493,55.174931,286,53.48222
IRL,2015,Male,45-55,60,495,57.839211,286,54.04871
IRL,2015,Male,45-55,62.5,494,60.597488,286,57.31839
IRL,2015,Male,45-55,65,493,62.738911,286,59.825508
IRL,2015,Male,45-55,67.5,493,65.862312,286,61.764771
IRL,2015,Male,45-55,70,495,67.900124,285,65.660667
IRL,2015,Male,45-55,72.5,494,70.555763,286,66.333763
IRL,2015,Male,45-55,75,492,73.172043,287,70.765831
IRL,2015,Male,45-55,77.5,494,75.6399,285,74.571907
IRL,2015,Male,45-55,80,495,78.212982,287,75.195129
IRL,2015,Male,45-55,82.5,493,80.632263,286,79.224007
IRL,2015,Male,45-55,85,495,83.360451,285,80.329353
IRL,2015,Male,45-55,87.5,494,85.539886,287,81.65361
IRL,2015,Male,45-55,90,493,87.86792,285,84.789001
IRL,2015,Male,45-55,92.5,494,90.205566,285,85.688713
IRL,2015,Male,45-55,95,492,92.503471,287,88.389526
IRL,2015,Male,45-55,97.5,484,95.347923,279,93.220306
IRL,2015,Male,45-55,99,296,97.947968,173,96.211281
IRL,2015,Male,45-55,99.9,181,99.231407,103,96.286209
IRL,2015,Male,45-55,100,23,,15,
IRL,2016,All genders,25-34,2.5,1079,6.4922438,902,24.4918
IRL,2016,All genders,25-34,5,1091,9.5111504,908,28.4284
IRL,2016,All genders,25-34,7.5,1092,12.01821,911,27.661751
IRL,2016,All genders,25-34,10,1088,13.82116,906,30.903009
IRL,2016,All genders,25-34,12.5,1090,15.12544,911,30.53586
IRL,2016,All genders,25-34,15,1092,18.065769,907,31.593201
IRL,2016,All genders,25-34,17.5,1085,19.568411,905,33.035332
IRL,2016,All genders,25-34,20,1091,21.983,912,33.819561
IRL,2016,All genders,25-34,22.5,1088,24.06164,908,34.053631
IRL,2016,All genders,25-34,25,1092,26.641251,909,35.730862
IRL,2016,All genders,25-34,27.5,1089,27.960501,909,35.73785
IRL,2016,All genders,25-34,30,1093,30.26638,910,37.20372
IRL,2016,All genders,25-34,32.5,1088,32.769371,907,36.725948
IRL,2016,All genders,25-34,35,1085,34.5947,905,39.152401
IRL,2016,All genders,25-34,37.5,1092,36.793869,913,38.260368
IRL,2016,All genders,25-34,40,1090,40.226849,906,40.535561
IRL,2016,All genders,25-34,42.5,1086,40.515862,910,41.10265
IRL,2016,All genders,25-34,45,1091,42.898701,908,43.009201
IRL,2016,All genders,25-34,47.5,1091,46.0508,910,42.968342
IRL,2016,All genders,25-34,50,1090,48.386398,906,44.3158
IRL,2016,All genders,25-34,52.5,1089,50.323521,909,46.795959
IRL,2016,All genders,25-34,55,1091,52.03717,910,46.408718
IRL,2016,All genders,25-34,57.5,1091,54.488762,908,47.83955
IRL,2016,All genders,25-34,60,1088,55.950451,910,48.79287
IRL,2016,All genders,25-34,62.5,1088,58.64497,906,52.676731
IRL,2016,All genders,25-34,65,1092,61.28973,913,53.579479
IRL,2016,All genders,25-34,67.5,1085,63.320709,905,54.245689
IRL,2016,All genders,25-34,70,1088,65.604591,907,56.89175
IRL,2016,All genders,25-34,72.5,1093,67.70665,910,59.752991
IRL,2016,All genders,25-34,75,1088,71.461418,908,61.944172
IRL,2016,All genders,25-34,77.5,1092,73.534119,910,65.85569
IRL,2016,All genders,25-34,80,1091,76.029663,909,66.741096
IRL,2016,All genders,25-34,82.5,1088,78.932564,911,70.046654
IRL,2016,All genders,25-34,85,1086,81.39296,905,72.496201
IRL,2016,All genders,25-34,87.5,1093,83.252274,907,73.67411
IRL,2016,All genders,25-34,90,1088,86.376823,911,77.132347
IRL,2016,All genders,25-34,92.5,1089,89.042099,906,79.602898
IRL,2016,All genders,25-34,95,1091,91.537514,911,81.513992
IRL,2016,All genders,25-34,97.5,1076,94.378922,892,85.067802
IRL,2016,All genders,25-34,99,650,96.774048,546,89.172058
IRL,2016,All genders,25-34,99.9,395,98.831863,327,91.823662
IRL,2016,All genders,25-34,100,50,99.84079,45,98.60006
IRL,2016,All genders,25-55,2.5,3551,5.2348361,2766,20.220751
IRL,2016,All genders,25-55,5,3584,7.7298861,2786,22.02442
IRL,2016,All genders,25-55,7.5,3586,9.929574,2791,23.34115
IRL,2016,All genders,25-55,10,3576,12.10184,2783,24.96475
IRL,2016,All genders,25-55,12.5,3583,14.08953,2791,25.083361
IRL,2016,All genders,25-55,15,3586,16.23299,2785,26.18705
IRL,2016,All genders,25-55,17.5,3577,18.36591,2782,28.017191
IRL,2016,All genders,25-55,20,3581,20.806999,2792,28.8146
IRL,2016,All genders,25-55,22.5,3581,23.11945,2786,29.829161
IRL,2016,All genders,25-55,25,3587,25.053169,2789,31.183161
IRL,2016,All genders,25-55,27.5,3580,27.303961,2787,31.24972
IRL,2016,All genders,25-55,30,3584,29.71146,2788,32.544189
IRL,2016,All genders,25-55,32.5,3580,32.01532,2785,34.171661
IRL,2016,All genders,25-55,35,3578,34.046082,2784,35.173
IRL,2016,All genders,25-55,37.5,3582,36.202351,2794,36.376431
IRL,2016,All genders,25-55,40,3582,39.055592,2782,38.06451
IRL,2016,All genders,25-55,42.5,3581,40.50629,2789,39.800529
IRL,2016,All genders,25-55,45,3581,43.208019,2787,41.936001
IRL,2016,All genders,25-55,47.5,3583,45.76646,2786,43.276371
IRL,2016,All genders,25-55,50,3584,48.429161,2786,45.215771
IRL,2016,All genders,25-55,52.5,3583,50.49371,2790,47.273972
IRL,2016,All genders,25-55,55,3583,52.822239,2787,48.631828
IRL,2016,All genders,25-55,57.5,3581,55.009472,2786,50.711601
IRL,2016,All genders,25-55,60,3584,57.05175,2792,52.097328
IRL,2016,All genders,25-55,62.5,3577,59.97319,2780,55.312061
IRL,2016,All genders,25-55,65,3583,62.207859,2792,57.447491
IRL,2016,All genders,25-55,67.5,3578,64.668503,2784,58.412159
IRL,2016,All genders,25-55,70,3581,66.934883,2787,61.372608
IRL,2016,All genders,25-55,72.5,3585,69.309578,2788,64.526077
IRL,2016,All genders,25-55,75,3577,72.419594,2786,66.397438
IRL,2016,All genders,25-55,77.5,3588,74.489952,2790,69.414589
IRL,2016,All genders,25-55,80,3585,77.253616,2786,71.469933
IRL,2016,All genders,25-55,82.5,3577,79.896797,2792,73.641037
IRL,2016,All genders,25-55,85,3578,82.401901,2783,76.354057
IRL,2016,All genders,25-55,87.5,3586,84.610657,2782,78.187508
IRL,2016,All genders,25-55,90,3582,87.254204,2792,81.027573
IRL,2016,All genders,25-55,92.5,3577,89.708618,2783,83.254303
IRL,2016,All genders,25-55,95,3585,92.22448,2790,85.553848
IRL,2016,All genders,25-55,97.5,3530,95.075897,2740,89.109894
IRL,2016,All genders,25-55,99,2145,97.33004,1676,91.928627
IRL,2016,All genders,25-55,99.9,1292,99.042702,1002,94.72303
IRL,2016,All genders,25-55,100,169,99.505287,135,98.312523
IRL,2016,All genders,35-44,2.5,1442,4.7531772,1271,18.463591
IRL,2016,All genders,35-44,5,1452,7.1280189,1280,19.53005
IRL,2016,All genders,35-44,7.5,1452,9.2539883,1281,22.16861
IRL,2016,All genders,35-44,10,1449,11.80765,1281,23.27964
IRL,2016,All genders,35-44,12.5,1451,13.85771,1280,23.26158
IRL,2016,All genders,35-44,15,1452,15.64538,1280,23.83408
IRL,2016,All genders,35-44,17.5,1452,17.947069,1280,25.615789
IRL,2016,All genders,35-44,20,1449,20.472919,1282,26.731449
IRL,2016,All genders,35-44,22.5,1453,23.064131,1280,28.04162
IRL,2016,All genders,35-44,25,1451,24.295401,1281,29.87149
IRL,2016,All genders,35-44,27.5,1452,27.05003,1280,29.578899
IRL,2016,All genders,35-44,30,1450,29.738609,1281,31.161051
IRL,2016,All genders,35-44,32.5,1452,31.759809,1281,33.62674
IRL,2016,All genders,35-44,35,1451,33.885899,1280,33.103371
IRL,2016,All genders,35-44,37.5,1452,35.87323,1281,35.99144
IRL,2016,All genders,35-44,40,1450,38.653511,1280,36.868488
IRL,2016,All genders,35-44,42.5,1452,40.503139,1282,39.21188
IRL,2016,All genders,35-44,45,1450,43.23246,1279,41.5947
IRL,2016,All genders,35-44,47.5,1452,45.689369,1280,43.43362
IRL,2016,All genders,35-44,50,1451,48.544479,1280,45.85968
IRL,2016,All genders,35-44,52.5,1454,50.492481,1283,47.76313
IRL,2016,All genders,35-44,55,1452,53.13839,1280,49.229321
IRL,2016,All genders,35-44,57.5,1450,55.123692,1279,51.983139
IRL,2016,All genders,35-44,60,1452,57.548401,1284,53.318649
IRL,2016,All genders,35-44,62.5,1448,60.442928,1277,56.964458
IRL,2016,All genders,35-44,65,1454,62.618198,1282,58.69109
IRL,2016,All genders,35-44,67.5,1451,65.061546,1280,60.245651
IRL,2016,All genders,35-44,70,1452,67.259399,1281,63.009979
IRL,2016,All genders,35-44,72.5,1450,69.773293,1281,66.680283
IRL,2016,All genders,35-44,75,1449,72.699837,1279,67.872383
IRL,2016,All genders,35-44,77.5,1454,74.919563,1282,70.560013
IRL,2016,All genders,35-44,80,1452,77.700867,1280,73.672829
IRL,2016,All genders,35-44,82.5,1450,80.259499,1282,75.009911
IRL,2016,All genders,35-44,85,1452,82.68454,1281,77.410912
IRL,2016,All genders,35-44,87.5,1451,84.88472,1278,79.97364
IRL,2016,All genders,35-44,90,1452,87.354393,1281,82.133263
IRL,2016,All genders,35-44,92.5,1449,89.902603,1281,83.826103
IRL,2016,All genders,35-44,95,1452,92.191704,1281,86.615257
IRL,2016,All genders,35-44,97.5,1432,95.225594,1260,90.510513
IRL,2016,All genders,35-44,99,872,97.572708,771,92.635452
IRL,2016,All genders,35-44,99.9,522,99.193604,460,95.973228
IRL,2016,All genders,35-44,100,68,98.993538,60,99.041702
IRL,2016,All genders,45-55,2.5,1030,4.5919309,593,17.490311
IRL,2016,All genders,45-55,5,1041,6.702558,598,17.63975
IRL,2016,All genders,45-55,7.5,1042,8.6821213,599,19.277651
IRL,2016,All genders,45-55,10,1039,10.71171,596,19.559681
IRL,2016,All genders,45-55,12.5,1042,13.32873,600,20.69109
IRL,2016,All genders,45-55,15,1042,15.13111,598,23.023849
IRL,2016,All genders,45-55,17.5,1040,17.696131,597,25.55888
IRL,2016,All genders,45-55,20,1041,20.03952,598,25.647511
IRL,2016,All genders,45-55,22.5,1040,22.211069,598,27.2409
IRL,2016,All genders,45-55,25,1044,24.445259,599,27.086969
IRL,2016,All genders,45-55,27.5,1039,26.97069,598,28.003811
IRL,2016,All genders,45-55,30,1041,29.09099,597,28.40958
IRL,2016,All genders,45-55,32.5,1040,31.583191,597,31.460279
IRL,2016,All genders,45-55,35,1042,33.69788,599,33.583309
IRL,2016,All genders,45-55,37.5,1038,36.040428,600,34.331669
IRL,2016,All genders,45-55,40,1042,38.3899,596,36.876831
